filepath,label
inme\var_iskemi_clean\12470.png,1
inme\yok_clean\10347.png,0
inme\var_kanama_clean\11701.png,1
inme\var_iskemi_clean\16834.png,1
inme\yok_clean\10546.png,0
inme\yok_clean\11142.png,0
inme\yok_clean\14143.png,0
inme\yok_clean\12360.png,0
inme\yok_clean\15373.png,0
inme\yok_clean\12238.png,0
inme\yok_clean\13601.png,0
inme\var_kanama_clean\13865.png,1
inme\yok_clean\15494.png,0
inme\yok_clean\11585.png,0
inme\yok_clean\10577.png,0
inme\yok_clean\12733.png,0
inme\var_kanama_clean\10150.png,1
inme\yok_clean\13758.png,0
inme\yok_clean\12394.png,0
inme\var_kanama_clean\13624.png,1
inme\yok_clean\16519.png,0
inme\var_iskemi_clean\16582.png,1
inme\var_kanama_clean\15557.png,1
inme\yok_clean\15327.png,0
inme\var_kanama_clean\16910.png,1
inme\yok_clean\15239.png,0
inme\yok_clean\14166.png,0
inme\var_iskemi_clean\15954.png,1
inme\yok_clean\15346.png,0
inme\var_iskemi_clean\14685.png,1
inme\var_iskemi_clean\11726.png,1
inme\var_kanama_clean\15509.png,1
inme\yok_clean\10803.png,0
inme\yok_clean\14339.png,0
inme\var_kanama_clean\11774.png,1
inme\yok_clean\10294.png,0
inme\yok_clean\14691.png,0
inme\yok_clean\11641.png,0
inme\var_kanama_clean\16066.png,1
inme\yok_clean\16091.png,0
inme\var_iskemi_clean\11554.png,1
inme\yok_clean\16136.png,0
inme\yok_clean\15049.png,0
inme\var_iskemi_clean\11299.png,1
inme\yok_clean\11678.png,0
inme\yok_clean\11435.png,0
inme\var_kanama_clean\10770.png,1
inme\var_kanama_clean\13054.png,1
inme\var_iskemi_clean\10487.png,1
inme\var_iskemi_clean\11799.png,1
inme\yok_clean\12197.png,0
inme\var_kanama_clean\10595.png,1
inme\yok_clean\14285.png,0
inme\var_iskemi_clean\13599.png,1
inme\var_kanama_clean\11119.png,1
inme\yok_clean\15309.png,0
inme\yok_clean\11116.png,0
inme\var_kanama_clean\12525.png,1
inme\var_kanama_clean\14975.png,1
inme\yok_clean\11199.png,0
inme\yok_clean\16628.png,0
inme\var_iskemi_clean\14457.png,1
inme\var_iskemi_clean\12878.png,1
inme\yok_clean\16356.png,0
inme\yok_clean\11476.png,0
inme\yok_clean\14019.png,0
inme\yok_clean\16233.png,0
inme\yok_clean\15289.png,0
inme\var_iskemi_clean\16587.png,1
inme\yok_clean\11453.png,0
inme\var_kanama_clean\12266.png,1
inme\var_kanama_clean\13200.png,1
inme\yok_clean\14453.png,0
inme\var_iskemi_clean\12865.png,1
inme\yok_clean\15388.png,0
inme\var_kanama_clean\16471.png,1
inme\yok_clean\13016.png,0
inme\var_kanama_clean\15791.png,1
inme\yok_clean\16937.png,0
inme\yok_clean\11808.png,0
inme\yok_clean\10704.png,0
inme\yok_clean\15894.png,0
inme\yok_clean\12708.png,0
inme\yok_clean\10014.png,0
inme\yok_clean\15130.png,0
inme\yok_clean\11357.png,0
inme\yok_clean\13974.png,0
inme\yok_clean\11550.png,0
inme\var_kanama_clean\12156.png,1
inme\var_kanama_clean\13278.png,1
inme\var_iskemi_clean\11565.png,1
inme\var_iskemi_clean\10980.png,1
inme\var_kanama_clean\13682.png,1
inme\yok_clean\12853.png,0
inme\yok_clean\16528.png,0
inme\yok_clean\15602.png,0
inme\yok_clean\16396.png,0
inme\yok_clean\13813.png,0
inme\yok_clean\14113.png,0
inme\var_kanama_clean\15465.png,1
inme\var_iskemi_clean\10160.png,1
inme\var_kanama_clean\15578.png,1
inme\var_iskemi_clean\10761.png,1
inme\var_kanama_clean\15806.png,1
inme\yok_clean\14719.png,0
inme\yok_clean\10790.png,0
inme\var_kanama_clean\14386.png,1
inme\yok_clean\15160.png,0
inme\var_iskemi_clean\12618.png,1
inme\yok_clean\16386.png,0
inme\yok_clean\12452.png,0
inme\yok_clean\14678.png,0
inme\var_iskemi_clean\10060.png,1
inme\var_iskemi_clean\16301.png,1
inme\yok_clean\14332.png,0
inme\yok_clean\14440.png,0
inme\yok_clean\14857.png,0
inme\yok_clean\12495.png,0
inme\yok_clean\11216.png,0
inme\var_kanama_clean\15506.png,1
inme\yok_clean\12682.png,0
inme\yok_clean\16210.png,0
inme\var_kanama_clean\10850.png,1
inme\yok_clean\15141.png,0
inme\var_kanama_clean\11749.png,1
inme\yok_clean\12014.png,0
inme\var_kanama_clean\11567.png,1
inme\var_iskemi_clean\10477.png,1
inme\var_kanama_clean\10613.png,1
inme\var_iskemi_clean\15970.png,1
inme\yok_clean\13856.png,0
inme\var_kanama_clean\11636.png,1
inme\yok_clean\14711.png,0
inme\yok_clean\15206.png,0
inme\yok_clean\12415.png,0
inme\var_kanama_clean\14924.png,1
inme\yok_clean\15099.png,0
inme\var_kanama_clean\10045.png,1
inme\var_iskemi_clean\10489.png,1
inme\var_iskemi_clean\13105.png,1
inme\yok_clean\11346.png,0
inme\yok_clean\16149.png,0
inme\var_kanama_clean\11425.png,1
inme\var_kanama_clean\15776.png,1
inme\yok_clean\12233.png,0
inme\var_kanama_clean\13883.png,1
inme\var_kanama_clean\11773.png,1
inme\var_iskemi_clean\14862.png,1
inme\yok_clean\16823.png,0
inme\yok_clean\16507.png,0
inme\yok_clean\14028.png,0
inme\var_kanama_clean\13714.png,1
inme\yok_clean\12352.png,0
inme\yok_clean\12208.png,0
inme\var_kanama_clean\11810.png,1
inme\var_kanama_clean\12737.png,1
inme\yok_clean\10092.png,0
inme\var_kanama_clean\15595.png,1
inme\yok_clean\16273.png,0
inme\var_iskemi_clean\11556.png,1
inme\var_iskemi_clean\15698.png,1
inme\yok_clean\15763.png,0
inme\yok_clean\12983.png,0
inme\var_kanama_clean\13556.png,1
inme\yok_clean\13627.png,0
inme\yok_clean\13700.png,0
inme\yok_clean\12114.png,0
inme\yok_clean\16500.png,0
inme\var_kanama_clean\10036.png,1
inme\yok_clean\16456.png,0
inme\yok_clean\16813.png,0
inme\yok_clean\10370.png,0
inme\yok_clean\10617.png,0
inme\yok_clean\11932.png,0
inme\yok_clean\12293.png,0
inme\yok_clean\10751.png,0
inme\var_iskemi_clean\13977.png,1
inme\var_iskemi_clean\11154.png,1
inme\yok_clean\16988.png,0
inme\yok_clean\13310.png,0
inme\var_kanama_clean\11683.png,1
inme\yok_clean\10027.png,0
inme\yok_clean\15001.png,0
inme\yok_clean\11500.png,0
inme\yok_clean\12003.png,0
inme\var_kanama_clean\15826.png,1
inme\var_kanama_clean\10688.png,1
inme\yok_clean\16638.png,0
inme\yok_clean\12142.png,0
inme\yok_clean\15057.png,0
inme\var_kanama_clean\13290.png,1
inme\yok_clean\10324.png,0
inme\yok_clean\16350.png,0
inme\yok_clean\10226.png,0
inme\var_kanama_clean\12837.png,1
inme\yok_clean\10516.png,0
inme\var_kanama_clean\12641.png,1
inme\yok_clean\16154.png,0
inme\var_iskemi_clean\10618.png,1
inme\yok_clean\12591.png,0
inme\var_iskemi_clean\13011.png,1
inme\yok_clean\14134.png,0
inme\var_iskemi_clean\10466.png,1
inme\yok_clean\13612.png,0
inme\yok_clean\16692.png,0
inme\yok_clean\11204.png,0
inme\yok_clean\16153.png,0
inme\yok_clean\15096.png,0
inme\var_iskemi_clean\11721.png,1
inme\yok_clean\16310.png,0
inme\yok_clean\12661.png,0
inme\yok_clean\15161.png,0
inme\yok_clean\14210.png,0
inme\yok_clean\10708.png,0
inme\yok_clean\12842.png,0
inme\var_kanama_clean\16824.png,1
inme\yok_clean\15078.png,0
inme\yok_clean\10903.png,0
inme\yok_clean\13686.png,0
inme\yok_clean\16255.png,0
inme\yok_clean\16289.png,0
inme\yok_clean\11929.png,0
inme\var_iskemi_clean\14578.png,1
inme\var_kanama_clean\11518.png,1
inme\yok_clean\12938.png,0
inme\yok_clean\15919.png,0
inme\yok_clean\11876.png,0
inme\yok_clean\16088.png,0
inme\yok_clean\16843.png,0
inme\var_kanama_clean\14992.png,1
inme\var_kanama_clean\14012.png,1
inme\yok_clean\14034.png,0
inme\var_iskemi_clean\15993.png,1
inme\yok_clean\12911.png,0
inme\var_iskemi_clean\15278.png,1
inme\yok_clean\11916.png,0
inme\yok_clean\12993.png,0
inme\var_iskemi_clean\15959.png,1
inme\yok_clean\15310.png,0
inme\yok_clean\13928.png,0
inme\yok_clean\13603.png,0
inme\var_kanama_clean\15505.png,1
inme\var_iskemi_clean\11028.png,1
inme\yok_clean\11673.png,0
inme\var_kanama_clean\13882.png,1
inme\var_iskemi_clean\11200.png,1
inme\yok_clean\13539.png,0
inme\yok_clean\16268.png,0
inme\yok_clean\10069.png,0
inme\yok_clean\16909.png,0
inme\var_kanama_clean\13178.png,1
inme\yok_clean\13376.png,0
inme\yok_clean\14272.png,0
inme\var_kanama_clean\12477.png,1
inme\yok_clean\11847.png,0
inme\yok_clean\14958.png,0
inme\var_kanama_clean\12958.png,1
inme\yok_clean\12705.png,0
inme\var_iskemi_clean\10657.png,1
inme\yok_clean\11018.png,0
inme\yok_clean\15760.png,0
inme\yok_clean\11149.png,0
inme\yok_clean\17029.png,0
inme\yok_clean\13131.png,0
inme\yok_clean\12787.png,0
inme\yok_clean\16370.png,0
inme\yok_clean\11891.png,0
inme\yok_clean\12373.png,0
inme\var_iskemi_clean\10145.png,1
inme\yok_clean\10427.png,0
inme\yok_clean\15322.png,0
inme\yok_clean\14698.png,0
inme\yok_clean\15064.png,0
inme\yok_clean\11962.png,0
inme\yok_clean\15261.png,0
inme\yok_clean\13360.png,0
inme\yok_clean\12727.png,0
inme\yok_clean\13571.png,0
inme\yok_clean\12535.png,0
inme\var_iskemi_clean\11171.png,1
inme\yok_clean\15440.png,0
inme\yok_clean\12461.png,0
inme\yok_clean\14454.png,0
inme\yok_clean\13218.png,0
inme\yok_clean\13784.png,0
inme\yok_clean\13518.png,0
inme\yok_clean\11067.png,0
inme\var_kanama_clean\14836.png,1
inme\yok_clean\14928.png,0
inme\var_kanama_clean\13030.png,1
inme\yok_clean\16297.png,0
inme\yok_clean\12176.png,0
inme\yok_clean\14769.png,0
inme\yok_clean\15127.png,0
inme\yok_clean\10175.png,0
inme\var_kanama_clean\16572.png,1
inme\yok_clean\10684.png,0
inme\yok_clean\11664.png,0
inme\yok_clean\14730.png,0
inme\yok_clean\11311.png,0
inme\yok_clean\16461.png,0
inme\yok_clean\13963.png,0
inme\yok_clean\13329.png,0
inme\yok_clean\16229.png,0
inme\var_kanama_clean\13276.png,1
inme\yok_clean\10337.png,0
inme\yok_clean\16376.png,0
inme\yok_clean\10257.png,0
inme\yok_clean\15427.png,0
inme\var_iskemi_clean\13217.png,1
inme\var_kanama_clean\10908.png,1
inme\yok_clean\10840.png,0
inme\yok_clean\12676.png,0
inme\var_kanama_clean\15168.png,1
inme\yok_clean\14639.png,0
inme\yok_clean\14922.png,0
inme\yok_clean\16314.png,0
inme\yok_clean\13390.png,0
inme\yok_clean\10950.png,0
inme\yok_clean\12559.png,0
inme\var_kanama_clean\10420.png,1
inme\var_iskemi_clean\13158.png,1
inme\yok_clean\11338.png,0
inme\yok_clean\13701.png,0
inme\yok_clean\14158.png,0
inme\var_iskemi_clean\16409.png,1
inme\yok_clean\15266.png,0
inme\var_kanama_clean\16279.png,1
inme\yok_clean\16462.png,0
inme\yok_clean\10149.png,0
inme\yok_clean\10392.png,0
inme\var_iskemi_clean\12711.png,1
inme\var_iskemi_clean\14512.png,1
inme\var_kanama_clean\16866.png,1
inme\yok_clean\11953.png,0
inme\yok_clean\15912.png,0
inme\var_iskemi_clean\15721.png,1
inme\yok_clean\10596.png,0
inme\var_iskemi_clean\16837.png,1
inme\yok_clean\15326.png,0
inme\yok_clean\16827.png,0
inme\yok_clean\12252.png,0
inme\yok_clean\15182.png,0
inme\var_kanama_clean\12371.png,1
inme\var_iskemi_clean\15857.png,1
inme\yok_clean\11481.png,0
inme\var_kanama_clean\13167.png,1
inme\var_iskemi_clean\15283.png,1
inme\yok_clean\12257.png,0
inme\var_iskemi_clean\12119.png,1
inme\var_iskemi_clean\15679.png,1
inme\var_kanama_clean\11662.png,1
inme\yok_clean\12113.png,0
inme\var_iskemi_clean\16295.png,1
inme\yok_clean\12302.png,0
inme\var_iskemi_clean\15897.png,1
inme\yok_clean\11056.png,0
inme\yok_clean\10473.png,0
inme\yok_clean\13429.png,0
inme\yok_clean\13964.png,0
inme\yok_clean\10286.png,0
inme\var_kanama_clean\13358.png,1
inme\var_kanama_clean\16679.png,1
inme\var_iskemi_clean\14247.png,1
inme\yok_clean\14795.png,0
inme\yok_clean\15041.png,0
inme\yok_clean\16782.png,0
inme\var_kanama_clean\14013.png,1
inme\yok_clean\10402.png,0
inme\yok_clean\10422.png,0
inme\yok_clean\13172.png,0
inme\var_iskemi_clean\12589.png,1
inme\yok_clean\14943.png,0
inme\var_iskemi_clean\12503.png,1
inme\yok_clean\12532.png,0
inme\yok_clean\15789.png,0
inme\yok_clean\11426.png,0
inme\var_iskemi_clean\11987.png,1
inme\yok_clean\16353.png,0
inme\var_iskemi_clean\15380.png,1
inme\yok_clean\15311.png,0
inme\yok_clean\12323.png,0
inme\yok_clean\15341.png,0
inme\yok_clean\10906.png,0
inme\yok_clean\11897.png,0
inme\yok_clean\15712.png,0
inme\yok_clean\13487.png,0
inme\yok_clean\14779.png,0
inme\yok_clean\16286.png,0
inme\yok_clean\10628.png,0
inme\var_kanama_clean\16237.png,1
inme\yok_clean\14468.png,0
inme\yok_clean\14392.png,0
inme\var_kanama_clean\13469.png,1
inme\yok_clean\15914.png,0
inme\yok_clean\15284.png,0
inme\yok_clean\14530.png,0
inme\var_iskemi_clean\15832.png,1
inme\var_kanama_clean\14217.png,1
inme\yok_clean\16670.png,0
inme\yok_clean\16787.png,0
inme\yok_clean\13119.png,0
inme\yok_clean\13349.png,0
inme\var_iskemi_clean\11036.png,1
inme\var_iskemi_clean\14886.png,1
inme\var_kanama_clean\14985.png,1
inme\var_kanama_clean\12971.png,1
inme\yok_clean\11132.png,0
inme\var_kanama_clean\13027.png,1
inme\var_iskemi_clean\13755.png,1
inme\var_kanama_clean\14557.png,1
inme\var_iskemi_clean\13364.png,1
inme\var_kanama_clean\12001.png,1
inme\var_kanama_clean\15738.png,1
inme\yok_clean\12534.png,0
inme\yok_clean\14456.png,0
inme\yok_clean\12921.png,0
inme\yok_clean\11222.png,0
inme\yok_clean\10699.png,0
inme\yok_clean\15155.png,0
inme\yok_clean\15775.png,0
inme\var_kanama_clean\13388.png,1
inme\var_kanama_clean\16722.png,1
inme\var_kanama_clean\14947.png,1
inme\yok_clean\16274.png,0
inme\yok_clean\13485.png,0
inme\yok_clean\15407.png,0
inme\var_iskemi_clean\14799.png,1
inme\var_kanama_clean\13255.png,1
inme\var_iskemi_clean\12719.png,1
inme\yok_clean\16532.png,0
inme\yok_clean\11935.png,0
inme\var_iskemi_clean\11019.png,1
inme\yok_clean\15457.png,0
inme\var_iskemi_clean\10268.png,1
inme\yok_clean\13475.png,0
inme\yok_clean\16123.png,0
inme\yok_clean\10584.png,0
inme\yok_clean\16040.png,0
inme\yok_clean\12860.png,0
inme\yok_clean\10665.png,0
inme\var_iskemi_clean\13677.png,1
inme\yok_clean\14076.png,0
inme\yok_clean\16551.png,0
inme\var_iskemi_clean\14954.png,1
inme\yok_clean\16112.png,0
inme\yok_clean\13315.png,0
inme\yok_clean\15350.png,0
inme\yok_clean\11026.png,0
inme\yok_clean\15383.png,0
inme\var_iskemi_clean\12621.png,1
inme\yok_clean\10882.png,0
inme\yok_clean\12220.png,0
inme\yok_clean\14004.png,0
inme\var_kanama_clean\10501.png,1
inme\yok_clean\13468.png,0
inme\yok_clean\14991.png,0
inme\yok_clean\16344.png,0
inme\yok_clean\14146.png,0
inme\yok_clean\15212.png,0
inme\yok_clean\16615.png,0
inme\var_iskemi_clean\15337.png,1
inme\yok_clean\14532.png,0
inme\yok_clean\14473.png,0
inme\var_kanama_clean\12836.png,1
inme\yok_clean\10799.png,0
inme\var_kanama_clean\14256.png,1
inme\yok_clean\13286.png,0
inme\yok_clean\12133.png,0
inme\yok_clean\12255.png,0
inme\var_iskemi_clean\15055.png,1
inme\yok_clean\14981.png,0
inme\var_iskemi_clean\16457.png,1
inme\yok_clean\13479.png,0
inme\var_iskemi_clean\14632.png,1
inme\var_kanama_clean\15923.png,1
inme\var_kanama_clean\12423.png,1
inme\var_kanama_clean\13177.png,1
inme\var_iskemi_clean\16561.png,1
inme\yok_clean\13508.png,0
inme\var_iskemi_clean\15547.png,1
inme\yok_clean\15093.png,0
inme\var_iskemi_clean\16062.png,1
inme\yok_clean\17005.png,0
inme\yok_clean\12224.png,0
inme\var_kanama_clean\10715.png,1
inme\yok_clean\14189.png,0
inme\yok_clean\10239.png,0
inme\yok_clean\10037.png,0
inme\yok_clean\12387.png,0
inme\var_kanama_clean\13855.png,1
inme\var_iskemi_clean\15191.png,1
inme\yok_clean\10817.png,0
inme\yok_clean\12205.png,0
inme\var_iskemi_clean\13860.png,1
inme\yok_clean\13832.png,0
inme\yok_clean\16517.png,0
inme\var_iskemi_clean\15343.png,1
inme\var_iskemi_clean\14784.png,1
inme\yok_clean\11473.png,0
inme\var_kanama_clean\16663.png,1
inme\yok_clean\10098.png,0
inme\var_iskemi_clean\11380.png,1
inme\var_iskemi_clean\15459.png,1
inme\yok_clean\11699.png,0
inme\yok_clean\10935.png,0
inme\var_kanama_clean\15871.png,1
inme\yok_clean\14480.png,0
inme\yok_clean\15081.png,0
inme\yok_clean\12825.png,0
inme\var_kanama_clean\14957.png,1
inme\yok_clean\12396.png,0
inme\yok_clean\11223.png,0
inme\var_kanama_clean\16484.png,1
inme\yok_clean\11553.png,0
inme\yok_clean\16201.png,0
inme\yok_clean\13513.png,0
inme\var_iskemi_clean\10815.png,1
inme\yok_clean\10553.png,0
inme\yok_clean\12855.png,0
inme\yok_clean\10283.png,0
inme\yok_clean\16965.png,0
inme\var_iskemi_clean\15112.png,1
inme\var_iskemi_clean\13440.png,1
inme\yok_clean\16608.png,0
inme\var_kanama_clean\13664.png,1
inme\yok_clean\16147.png,0
inme\yok_clean\10490.png,0
inme\var_iskemi_clean\12161.png,1
inme\var_kanama_clean\15392.png,1
inme\yok_clean\14802.png,0
inme\yok_clean\15434.png,0
inme\yok_clean\10576.png,0
inme\yok_clean\14806.png,0
inme\yok_clean\13268.png,0
inme\yok_clean\13914.png,0
inme\var_kanama_clean\10703.png,1
inme\var_kanama_clean\11941.png,1
inme\var_kanama_clean\16326.png,1
inme\yok_clean\11255.png,0
inme\yok_clean\14149.png,0
inme\var_iskemi_clean\14912.png,1
inme\yok_clean\16216.png,0
inme\yok_clean\16911.png,0
inme\yok_clean\15091.png,0
inme\yok_clean\13687.png,0
inme\yok_clean\10720.png,0
inme\yok_clean\11470.png,0
inme\yok_clean\13246.png,0
inme\yok_clean\13961.png,0
inme\yok_clean\13614.png,0
inme\yok_clean\13586.png,0
inme\yok_clean\13947.png,0
inme\yok_clean\14528.png,0
inme\yok_clean\12750.png,0
inme\yok_clean\15761.png,0
inme\yok_clean\10706.png,0
inme\yok_clean\14497.png,0
inme\var_kanama_clean\13971.png,1
inme\var_kanama_clean\10047.png,1
inme\var_iskemi_clean\13898.png,1
inme\yok_clean\14233.png,0
inme\var_iskemi_clean\12927.png,1
inme\var_iskemi_clean\14038.png,1
inme\yok_clean\10640.png,0
inme\var_iskemi_clean\13587.png,1
inme\var_kanama_clean\10611.png,1
inme\yok_clean\10504.png,0
inme\yok_clean\11239.png,0
inme\yok_clean\16659.png,0
inme\yok_clean\14145.png,0
inme\yok_clean\10905.png,0
inme\yok_clean\14785.png,0
inme\yok_clean\14817.png,0
inme\yok_clean\11150.png,0
inme\yok_clean\16156.png,0
inme\var_iskemi_clean\12608.png,1
inme\yok_clean\13574.png,0
inme\var_iskemi_clean\14964.png,1
inme\yok_clean\12953.png,0
