filepath,label
inme\yok\13190.png,0
inme\yok\15049.png,0
inme\yok\10882.png,0
inme\yok\12040.png,0
inme\yok\13645.png,0
inme\yok\16948.png,0
inme\var_kanama/PNG\12814.png,1
inme\yok\16851.png,0
inme\yok\13416.png,0
inme\var_kanama/PNG\16378.png,1
inme\yok\15051.png,0
inme\yok\10530.png,0
inme\yok\14780.png,0
inme\yok\12951.png,0
inme\yok\16793.png,0
inme\var_iskemi/PNG\14863.png,1
inme\yok\14257.png,0
inme\yok\13017.png,0
inme\yok\14592.png,0
inme\var_kanama/PNG\16684.png,1
inme\yok\15368.png,0
inme\yok\16580.png,0
inme\yok\15087.png,0
inme\yok\13042.png,0
inme\yok\11096.png,0
inme\yok\16602.png,0
inme\var_kanama/PNG\15338.png,1
inme\yok\12708.png,0
inme\yok\14976.png,0
inme\var_kanama/PNG\11677.png,1
inme\yok\12349.png,0
inme\var_kanama/PNG\14963.png,1
inme\yok\13502.png,0
inme\yok\16348.png,0
inme\yok\13013.png,0
inme\var_kanama/PNG\15445.png,1
inme\yok\11815.png,0
inme\var_kanama/PNG\16662.png,1
inme\yok\14510.png,0
inme\var_iskemi/PNG\12159.png,1
inme\var_kanama/PNG\13819.png,1
inme\var_iskemi/PNG\15371.png,1
inme\var_kanama/PNG\11315.png,1
inme\var_iskemi/PNG\11556.png,1
inme\yok\11602.png,0
inme\var_iskemi/PNG\15941.png,1
inme\yok\17003.png,0
inme\var_kanama/PNG\15841.png,1
inme\yok\14646.png,0
inme\yok\14353.png,0
inme\var_iskemi/PNG\13616.png,1
inme\yok\12579.png,0
inme\yok\15840.png,0
inme\yok\16435.png,0
inme\yok\17005.png,0
inme\var_iskemi/PNG\15328.png,1
inme\var_kanama/PNG\11004.png,1
inme\yok\11017.png,0
inme\yok\13363.png,0
inme\var_kanama/PNG\12025.png,1
inme\yok\15472.png,0
inme\yok\15205.png,0
inme\var_iskemi/PNG\14018.png,1
inme\var_kanama/PNG\11162.png,1
inme\yok\14279.png,0
inme\var_iskemi/PNG\10403.png,1
inme\yok\16277.png,0
inme\var_kanama/PNG\15803.png,1
inme\var_iskemi/PNG\13833.png,1
inme\yok\10540.png,0
inme\yok\16791.png,0
inme\var_iskemi/PNG\15403.png,1
inme\yok\14846.png,0
inme\yok\13149.png,0
inme\yok\13736.png,0
inme\var_kanama/PNG\11128.png,1
inme\yok\13871.png,0
inme\yok\16831.png,0
inme\var_iskemi/PNG\12717.png,1
inme\yok\15816.png,0
inme\yok\14334.png,0
inme\yok\10829.png,0
inme\var_iskemi/PNG\11686.png,1
inme\yok\13683.png,0
inme\yok\13201.png,0
inme\yok\11459.png,0
inme\yok\16396.png,0
inme\var_kanama/PNG\15008.png,1
inme\var_iskemi/PNG\12090.png,1
inme\yok\16983.png,0
inme\var_kanama/PNG\14217.png,1
inme\yok\15529.png,0
inme\yok\14591.png,0
inme\var_kanama/PNG\12755.png,1
inme\var_kanama/PNG\13298.png,1
inme\yok\10531.png,0
inme\yok\11295.png,0
inme\yok\14958.png,0
inme\yok\10237.png,0
inme\yok\10776.png,0
inme\yok\13251.png,0
inme\var_iskemi/PNG\13888.png,1
inme\var_iskemi/PNG\11492.png,1
inme\var_iskemi/PNG\13231.png,1
inme\yok\16165.png,0
inme\yok\15872.png,0
inme\var_kanama/PNG\10146.png,1
inme\yok\12765.png,0
inme\yok\11387.png,0
inme\yok\13768.png,0
inme\yok\14194.png,0
inme\yok\15346.png,0
inme\yok\16988.png,0
inme\yok\12611.png,0
inme\yok\10798.png,0
inme\yok\11920.png,0
inme\yok\11508.png,0
inme\yok\15706.png,0
inme\yok\10516.png,0
inme\yok\10857.png,0
inme\yok\15479.png,0
inme\yok\15855.png,0
inme\yok\12557.png,0
inme\var_iskemi/PNG\12467.png,1
inme\var_iskemi/PNG\13626.png,1
inme\var_kanama/PNG\13159.png,1
inme\yok\13516.png,0
inme\var_iskemi/PNG\11726.png,1
inme\var_kanama/PNG\13734.png,1
inme\yok\11436.png,0
inme\var_kanama/PNG\13469.png,1
inme\var_iskemi/PNG\14410.png,1
inme\yok\13246.png,0
inme\yok\11618.png,0
inme\yok\14478.png,0
inme\yok\11304.png,0
inme\yok\14218.png,0
inme\yok\13590.png,0
inme\yok\14337.png,0
inme\yok\15215.png,0
inme\yok\11130.png,0
inme\var_iskemi/PNG\10296.png,1
inme\yok\11881.png,0
inme\var_iskemi/PNG\13283.png,1
inme\yok\14555.png,0
